Geneid	C_1	C_2	C_3	F_1	F_2	F_3	W_1	W_2	W_3
ENSG00000174586	27	22	18	36	30	36	110	69	46
ENSG00000268049	16	12	18	16	15	18	38	36	17
ENSG00000269054	0	3	1	2	0	2	9	0	4
ENSG00000252211	0	0	0	2	0	0	2	1	2
ENSG00000152475	6	7	1	6	10	13	12	22	10
ENSG00000083845	16749	14533	9632	11194	11183	10140	19231	12907	10750
ENSG00000266640	0	0	0	0	0	0	0	0	0
ENSG00000269855	0	1	0	1	0	1	0	0	0
ENSG00000268307	1	1	2	1	2	1	2	0	3
ENSG00000171574	57	84	95	114	77	97	147	136	83
ENSG00000232098	93	91	113	103	84	99	189	82	123
ENSG00000268543	4	8	7	10	9	7	19	7	8
ENSG00000268912	8	24	19	10	10	9	15	11	12
ENSG00000131849	10	20	16	18	9	27	30	18	19
ENSG00000269473	7	6	8	10	5	13	14	10	8
ENSG00000249471	25	41	23	30	31	32	64	22	49
ENSG00000083812	83	113	59	64	89	57	115	109	61
ENSG00000083838	53	74	54	59	58	48	56	53	53
ENSG00000269106	0	0	0	0	0	0	0	0	0
ENSG00000083807	68	33	33	40	50	50	86	54	39
ENSG00000252334	0	0	0	0	0	0	0	2	2
ENSG00000265272	0	1	0	0	0	0	0	1	0
ENSG00000273901	2	0	0	0	1	0	1	1	0
ENSG00000119574	155	195	134	218	192	171	265	195	161
ENSG00000264910	0	0	0	0	0	0	0	1	0
ENSG00000130726	5332	5707	4397	5675	5334	5098	8350	5739	5077
ENSG00000275924	0	0	0	0	0	0	0	0	0
ENSG00000130724	665	578	428	407	582	614	678	535	478
ENSG00000130725	937	1050	751	1121	901	963	1612	1122	875
ENSG00000267858	26	19	25	21	15	13	33	29	33
ENSG00000099326	132	155	133	132	169	153	229	146	164
ENSG00000213753	207	238	200	234	252	227	296	180	174
ENSG00000285138	0	0	0	0	0	0	0	0	0
ENSG00000269032	0	0	0	0	0	0	0	0	0
ENSG00000269600	1	0	0	0	1	0	0	0	1
ENSG00000251841	0	0	0	0	0	0	0	0	0
ENSG00000184895	0	0	0	0	0	0	0	0	0
ENSG00000237659	0	0	0	0	0	0	0	0	0
ENSG00000232195	0	0	0	0	0	0	0	0	0
ENSG00000129824	0	0	0	1	0	0	0	0	0
ENSG00000227289	0	0	0	0	0	0	0	0	0
ENSG00000229163	0	0	0	0	0	0	0	0	0
ENSG00000278847	0	0	0	0	0	0	0	0	0
ENSG00000067646	0	0	0	0	0	0	0	0	0
ENSG00000233070	0	0	0	0	0	0	0	0	0
ENSG00000223600	0	0	0	0	0	0	0	0	0
ENSG00000231535	0	0	0	0	0	0	0	0	0
ENSG00000234652	0	0	0	0	0	0	0	0	0
ENSG00000216777	0	0	0	0	0	0	0	0	0
ENSG00000176679	0	0	0	0	0	0	0	0	0
ENSG00000232927	0	0	0	0	0	0	0	0	0
ENSG00000225653	0	0	0	0	0	0	0	0	0
ENSG00000218410	0	0	1	0	3	0	0	0	1
ENSG00000229518	0	0	0	0	0	0	0	0	0
ENSG00000229308	0	0	0	0	0	0	0	0	0
ENSG00000252900	0	0	0	0	0	0	0	0	0
ENSG00000225878	0	0	0	0	0	0	0	0	0
ENSG00000277930	0	1	0	2	0	0	0	0	0
ENSG00000099715	0	0	0	0	0	0	0	0	0
ENSG00000252468	0	0	0	0	0	0	0	0	0
ENSG00000231341	0	1	1	0	1	0	0	0	0
ENSG00000235001	2	2	0	2	1	2	6	2	1
ENSG00000214207	0	0	0	0	0	1	0	0	1
ENSG00000278585	0	0	0	0	0	0	0	0	0
ENSG00000235175	0	0	0	0	0	0	0	0	0
ENSG00000285470	0	0	0	0	0	0	0	0	0
ENSG00000237195	0	0	0	0	0	0	0	0	0
ENSG00000250204	0	0	0	0	0	0	0	0	0
ENSG00000168757	0	0	0	0	0	0	0	0	0
ENSG00000234830	0	0	0	0	0	0	0	0	0
ENSG00000238235	0	0	0	0	0	0	0	0	0
ENSG00000275352	0	0	0	0	0	0	0	0	0
ENSG00000234583	0	0	0	0	0	0	0	0	0
ENSG00000235094	0	0	0	0	0	0	0	0	0
ENSG00000242879	0	0	0	0	0	0	0	0	0
ENSG00000223744	0	0	0	0	0	0	0	0	0
ENSG00000229643	0	0	0	0	0	0	0	0	0
ENSG00000129816	0	0	0	0	0	0	0	0	0
ENSG00000212856	0	0	0	0	0	0	0	0	0
ENSG00000237563	0	0	0	0	0	0	0	0	0
ENSG00000147753	0	0	0	0	0	0	0	0	0
ENSG00000185700	0	0	0	0	0	0	0	0	0
ENSG00000235895	0	0	0	0	0	0	0	0	0
ENSG00000232620	0	0	0	0	0	0	0	0	0
ENSG00000224953	0	0	0	0	0	0	0	0	0
ENSG00000274365	0	0	0	0	0	0	0	0	0
ENSG00000233634	0	0	0	0	0	0	0	0	0
ENSG00000099721	0	0	0	0	0	0	0	0	0
ENSG00000237701	0	0	0	0	0	0	0	0	0
ENSG00000092377	0	0	0	0	0	0	0	0	0
ENSG00000273906	0	0	0	0	0	0	0	0	0
ENSG00000232583	0	0	0	0	0	0	0	0	0
ENSG00000099725	0	0	0	0	0	0	0	0	0
ENSG00000252633	0	0	0	0	0	0	0	0	0
ENSG00000251996	0	0	0	0	0	0	0	0	0
ENSG00000252155	0	0	0	0	0	0	0	0	0
ENSG00000252472	0	0	0	0	0	0	0	0	0
ENSG00000275280	0	0	0	0	0	0	0	0	0
ENSG00000238073	0	0	0	0	0	0	0	0	0
ENSG00000223422	0	0	0	0	0	0	0	0	0
ENSG00000236435	0	0	0	0	0	0	0	0	0
ENSG00000236690	0	0	0	0	0	0	0	0	0
ENSG00000225520	0	0	0	0	0	0	0	0	0
ENSG00000234795	0	0	0	0	0	0	0	0	0
ENSG00000237048	0	0	0	0	0	0	0	0	0
ENSG00000278854	0	0	0	0	0	0	0	0	0
ENSG00000215603	0	0	0	0	0	0	0	0	0
ENSG00000273863	0	0	0	0	0	0	0	0	0
ENSG00000244246	0	0	0	0	0	0	0	0	0
ENSG00000229745	0	0	0	0	0	0	0	0	0
ENSG00000241200	0	0	0	0	0	0	0	0	0
ENSG00000239893	0	0	0	0	0	0	0	0	0
ENSG00000227204	0	0	0	0	0	0	0	0	0
ENSG00000225809	0	0	0	0	0	0	0	0	0
ENSG00000215601	0	0	0	0	0	0	0	0	0
ENSG00000224634	0	0	0	0	0	0	0	0	0
ENSG00000223955	0	0	0	0	0	0	0	0	0
ENSG00000234179	0	0	0	0	0	0	0	0	0
ENSG00000226529	0	0	0	0	0	0	0	0	0
ENSG00000234850	0	0	0	0	0	0	0	0	0
ENSG00000227830	0	0	0	0	0	0	0	0	0
ENSG00000216824	0	0	0	0	0	0	0	0	0
ENSG00000275866	0	0	0	0	0	0	0	0	0
ENSG00000232348	0	0	0	0	0	0	0	0	0
ENSG00000233699	0	0	0	0	0	0	0	0	0
ENSG00000232419	0	0	0	0	0	0	0	0	0
ENSG00000180910	0	0	0	0	0	0	0	0	0
ENSG00000228207	0	0	0	0	0	0	0	0	0
ENSG00000173357	0	0	0	0	0	0	0	0	0
ENSG00000273731	0	0	0	0	0	0	0	0	0
ENSG00000230025	0	0	0	0	0	0	0	0	0
ENSG00000231988	0	0	0	0	0	0	0	0	0
ENSG00000232235	0	0	0	0	0	0	0	0	0
ENSG00000224408	0	0	0	0	0	0	0	0	0
ENSG00000238154	0	0	0	0	0	0	0	0	0
ENSG00000232924	0	0	0	0	0	0	0	0	0
ENSG00000197038	0	0	0	0	0	0	0	0	0
ENSG00000275310	0	0	0	0	0	0	0	0	0
ENSG00000232808	0	0	0	0	0	0	0	0	0
ENSG00000233803	0	0	0	0	0	0	0	0	0
ENSG00000225560	0	0	0	0	0	0	0	0	0
ENSG00000229549	0	0	0	0	0	0	0	0	0
ENSG00000228383	0	0	0	0	0	0	0	0	0
ENSG00000188656	0	0	0	0	0	0	0	0	0
ENSG00000237802	0	0	0	0	0	0	0	0	0
ENSG00000228927	0	0	0	0	0	0	0	0	0
ENSG00000225516	0	0	0	0	0	0	0	0	0
ENSG00000258992	0	0	0	0	0	0	0	0	0
ENSG00000274196	0	0	0	0	0	0	0	0	0
ENSG00000238074	0	0	0	0	0	0	0	0	0
ENSG00000230066	0	0	0	0	0	0	0	0	0
ENSG00000270073	0	0	0	0	0	0	0	0	0
ENSG00000234803	0	0	0	0	0	0	0	0	0
ENSG00000236424	0	0	0	0	0	0	0	0	0
ENSG00000224336	0	0	0	0	0	0	0	0	0
ENSG00000236786	0	0	0	0	0	0	0	0	0
ENSG00000231436	0	0	0	0	0	0	0	0	0
ENSG00000234110	0	0	0	0	0	0	0	0	0
ENSG00000226223	0	0	0	0	0	0	0	0	0
ENSG00000232617	0	0	0	0	0	0	0	0	0
ENSG00000183385	0	0	0	0	0	0	0	0	0
ENSG00000147761	0	0	0	0	0	0	0	0	0
ENSG00000228890	0	0	0	0	0	0	0	0	0
ENSG00000212855	0	0	0	0	0	0	0	0	0
ENSG00000129845	0	0	0	0	0	0	0	0	0
ENSG00000224075	0	0	0	0	0	0	0	0	0
ENSG00000228379	0	0	0	0	0	0	0	0	0
ENSG00000229208	0	0	0	0	0	0	0	0	0
ENSG00000274445	0	0	0	0	0	0	0	0	0
ENSG00000231874	0	0	0	0	0	0	0	0	0
ENSG00000187657	0	0	0	0	0	0	0	0	0
ENSG00000239225	0	0	0	0	0	0	0	0	0
ENSG00000234950	0	0	0	0	0	0	0	0	0
ENSG00000236718	0	0	0	0	0	0	0	0	0
ENSG00000243643	0	0	0	0	0	0	0	0	0
ENSG00000225685	0	0	0	0	0	0	0	0	0
ENSG00000278478	0	0	0	0	0	0	0	0	0
ENSG00000235193	0	0	0	0	0	0	0	0	0
ENSG00000251766	0	0	0	0	0	0	0	0	0
ENSG00000235691	0	0	0	0	0	0	0	0	0
ENSG00000252289	0	0	0	0	0	0	0	0	0
ENSG00000226975	0	0	0	0	0	0	0	0	0
ENSG00000231411	0	0	0	0	0	0	0	0	0
ENSG00000226061	0	0	0	0	0	0	0	0	0
ENSG00000237447	0	0	0	0	0	0	0	0	0
ENSG00000225840	0	0	0	0	0	0	0	0	0
ENSG00000251705	0	0	0	0	0	0	0	0	0
ENSG00000273858	0	0	0	0	0	0	0	0	0
ENSG00000273693	0	0	0	0	0	0	0	0	0
ENSG00000271365	0	0	0	0	0	0	0	0	0
ENSG00000271309	0	0	0	0	0	0	0	0	0
ENSG00000270570	0	0	0	0	0	0	0	0	0
ENSG00000274231	0	0	0	0	0	0	0	0	0
ENSG00000278212	1	0	0	0	0	0	1	1	0
ENSG00000274502	0	0	0	0	0	0	0	0	0
ENSG00000274162	0	0	0	0	0	0	1	0	2
ENSG00000258567	0	0	0	0	0	0	0	0	0
ENSG00000259154	0	0	0	0	0	0	0	0	0
ENSG00000259029	0	0	0	0	0	0	0	0	0
ENSG00000258991	4	6	0	2	1	0	2	1	1
ENSG00000270455	0	0	0	0	0	0	0	0	0
ENSG00000183704	0	0	0	0	0	0	0	0	0
ENSG00000270242	0	0	0	0	0	0	0	0	0
ENSG00000275828	0	0	0	0	0	0	0	0	0
ENSG00000225433	0	0	0	0	0	0	0	0	0
ENSG00000224567	0	0	0	0	0	0	0	0	0
ENSG00000271375	0	0	0	0	0	0	0	0	0
ENSG00000234385	0	0	0	0	0	0	0	0	0
ENSG00000215583	0	0	0	0	0	0	0	0	0
ENSG00000235649	0	0	0	0	0	0	0	1	0
ENSG00000236477	0	0	0	0	0	0	0	0	0
ENSG00000232226	0	0	0	0	0	0	0	0	0
ENSG00000243980	0	0	0	0	0	0	0	0	0
ENSG00000232730	0	0	0	0	0	0	0	0	0
ENSG00000224060	0	0	0	0	0	0	0	0	0
ENSG00000225117	0	0	0	0	0	0	0	0	0
ENSG00000206159	0	0	0	0	0	0	0	0	0
ENSG00000227447	0	0	0	0	0	0	0	0	0
ENSG00000226863	0	0	0	0	0	0	0	0	0
ENSG00000233774	0	0	0	0	0	0	0	0	0
ENSG00000233864	0	0	0	0	0	0	0	0	1
ENSG00000114374	0	0	0	0	0	0	0	0	0
ENSG00000228411	0	0	0	0	0	0	0	0	0
ENSG00000067048	1	0	0	0	0	0	0	0	0
ENSG00000234059	0	0	0	0	0	0	0	0	0
ENSG00000224035	0	0	0	0	0	0	0	0	0
ENSG00000235462	0	0	0	0	0	0	0	0	0
ENSG00000223915	0	0	0	0	0	0	0	0	0
ENSG00000183878	0	0	0	0	0	0	0	0	0
ENSG00000215414	2	0	3	0	1	0	1	2	1
ENSG00000154620	0	0	0	0	0	0	0	0	0
ENSG00000241859	0	0	0	0	0	0	0	0	0
ENSG00000129864	0	0	0	0	0	0	0	0	0
ENSG00000129862	0	0	0	0	0	0	0	0	0
ENSG00000235451	0	0	0	0	0	0	0	0	0
ENSG00000223517	0	0	0	0	0	0	0	0	0
ENSG00000165246	0	0	0	0	0	0	0	0	0
ENSG00000226555	0	0	0	0	0	0	0	0	0
ENSG00000228787	0	0	0	0	0	0	0	0	0
ENSG00000236131	0	0	0	0	0	0	0	0	0
ENSG00000227949	0	0	0	0	0	0	0	0	0
ENSG00000224518	0	0	0	0	0	0	0	0	0
ENSG00000234620	0	0	0	0	0	0	0	0	0
ENSG00000227166	0	0	0	0	0	0	0	0	0
ENSG00000252689	0	0	0	0	0	0	0	0	0
ENSG00000252173	0	0	0	0	0	0	0	0	0
ENSG00000252323	0	0	0	0	0	0	0	0	0
ENSG00000228518	0	0	0	0	0	0	0	0	0
ENSG00000271595	0	0	0	0	0	0	0	0	0
ENSG00000224989	0	0	0	0	0	0	0	0	0
ENSG00000283076	0	0	0	0	0	0	0	0	0
ENSG00000228578	0	0	0	0	0	0	0	0	0
ENSG00000230663	0	0	0	0	0	0	0	0	0
ENSG00000252315	0	0	0	0	0	0	0	0	0
ENSG00000252012	0	0	0	0	0	0	0	0	0
ENSG00000273966	0	0	0	0	0	0	0	0	0
ENSG00000238191	0	0	0	0	0	0	0	0	0
ENSG00000226353	0	0	0	0	0	0	0	0	0
ENSG00000275578	0	0	0	0	0	0	0	0	0
ENSG00000226449	0	0	0	0	0	0	0	0	0
ENSG00000225896	0	0	0	0	0	0	0	0	0
ENSG00000224166	0	0	0	0	0	0	0	0	0
ENSG00000229129	0	0	0	0	0	0	0	0	0
ENSG00000250868	0	0	0	0	0	0	0	0	0
ENSG00000223555	0	0	0	0	0	0	0	0	0
ENSG00000235521	0	0	0	0	0	0	0	0	0
ENSG00000252513	0	0	0	0	0	0	0	0	0
ENSG00000224964	0	0	0	0	0	0	0	0	0
ENSG00000226011	0	0	0	0	0	0	0	0	0
ENSG00000225740	0	0	0	0	0	0	0	0	0
ENSG00000129873	0	0	0	0	0	0	0	0	0
ENSG00000229138	0	0	0	0	0	0	0	0	0
ENSG00000224485	0	0	0	0	0	0	0	0	0
ENSG00000226116	0	0	0	0	0	0	0	0	0
ENSG00000237558	0	0	0	0	0	0	0	0	0
ENSG00000233378	0	0	0	0	0	0	0	0	0
ENSG00000237616	0	0	0	0	0	0	0	0	0
ENSG00000224033	0	0	0	0	0	0	0	0	0
ENSG00000182415	0	0	0	0	0	0	0	0	0
ENSG00000230412	0	0	0	0	0	0	0	0	0
ENSG00000226611	0	0	0	0	0	0	0	0	0
ENSG00000225895	0	0	0	0	0	0	0	0	0
ENSG00000233120	0	0	0	0	0	0	0	0	0
ENSG00000252166	0	0	0	0	0	0	0	0	0
ENSG00000232744	0	0	0	0	0	0	0	0	0
ENSG00000244646	0	0	0	0	0	0	0	0	0
ENSG00000229465	0	0	0	0	0	0	0	0	0
ENSG00000231311	0	0	0	0	0	0	0	0	0
ENSG00000236599	0	0	0	0	0	0	0	0	0
ENSG00000232899	0	0	0	0	0	0	0	0	0
ENSG00000229302	0	0	0	0	0	0	0	0	0
ENSG00000228945	0	0	0	0	0	0	0	0	0
ENSG00000233522	0	0	0	0	0	0	0	0	0
ENSG00000278391	0	0	0	0	0	0	0	0	0
ENSG00000251953	0	0	0	0	0	0	0	0	0
ENSG00000252667	0	0	0	0	0	0	0	0	0
ENSG00000249726	0	0	0	0	0	0	0	0	0
ENSG00000282909	0	0	0	0	0	0	0	0	0
ENSG00000226362	0	0	0	0	0	0	0	0	0
ENSG00000225716	0	0	0	0	0	0	0	0	0
ENSG00000229406	0	0	0	0	0	0	0	0	0
ENSG00000227494	0	0	0	0	0	0	0	0	0
ENSG00000252209	0	0	0	0	0	0	0	0	0
ENSG00000249634	0	0	0	0	0	0	0	0	0
ENSG00000251510	0	0	0	0	0	0	0	0	0
ENSG00000238067	0	0	0	0	0	0	0	0	0
ENSG00000233546	0	0	0	0	0	0	0	0	0
ENSG00000230377	0	0	0	0	0	0	0	0	0
ENSG00000250951	0	0	0	0	0	0	0	0	0
ENSG00000172468	0	0	0	0	0	0	0	0	0
ENSG00000230458	0	0	0	0	0	0	0	0	0
ENSG00000131007	0	0	0	0	0	0	0	0	0
ENSG00000240438	0	0	0	0	0	0	0	0	0
ENSG00000235479	0	0	0	0	0	0	0	0	0
ENSG00000249606	0	0	0	0	0	0	0	0	0
ENSG00000242153	0	0	0	0	0	0	0	0	0
ENSG00000169953	0	0	0	0	0	0	0	0	0
ENSG00000236429	0	0	0	0	0	0	0	0	0
ENSG00000249501	0	0	0	0	0	0	0	0	0
ENSG00000228193	0	0	0	0	0	0	0	0	0
ENSG00000248573	0	0	0	0	0	0	0	0	0
ENSG00000230904	0	0	0	0	0	0	0	0	0
ENSG00000238135	0	0	0	0	0	0	0	0	0
ENSG00000224151	0	0	0	0	0	0	0	0	0
ENSG00000251970	0	0	0	0	0	0	0	0	0
ENSG00000238088	0	0	0	0	0	0	0	0	0
ENSG00000217179	0	0	0	0	0	0	0	0	0
ENSG00000176728	0	0	0	0	0	0	0	0	0
ENSG00000217896	0	0	0	0	0	0	0	0	0
ENSG00000185275	0	0	0	0	0	0	0	0	0
ENSG00000252766	0	0	0	0	0	0	0	0	0
ENSG00000274282	0	0	0	0	0	0	0	0	0
ENSG00000234529	0	0	0	0	0	0	0	0	0
ENSG00000215580	0	0	0	0	0	0	0	0	0
ENSG00000131002	0	0	0	0	0	0	0	0	0
ENSG00000267793	0	0	0	0	0	0	0	0	0
ENSG00000260197	0	0	0	0	0	0	0	0	0
ENSG00000012817	0	0	0	0	0	0	0	0	0
ENSG00000274837	0	0	0	0	0	0	0	0	0
ENSG00000237997	0	0	0	0	0	0	0	0	0
ENSG00000232522	0	0	0	0	0	0	0	0	0
ENSG00000228764	0	0	0	0	0	0	0	0	0
ENSG00000229236	0	0	0	0	0	0	0	0	0
ENSG00000277438	0	0	0	0	0	0	0	0	0
ENSG00000198692	0	0	0	0	0	0	0	0	0
ENSG00000225624	0	0	0	0	0	0	0	0	0
ENSG00000280969	0	0	0	0	0	0	0	0	0
ENSG00000224482	0	0	0	0	0	0	0	0	0
ENSG00000216844	0	0	0	0	0	0	0	0	0
ENSG00000229551	0	0	0	0	0	0	0	0	0
ENSG00000226504	0	0	0	0	0	0	0	0	0
ENSG00000254488	0	0	0	0	0	0	0	0	0
ENSG00000237427	0	0	0	0	0	0	0	0	0
ENSG00000232634	0	0	0	0	0	0	0	0	0
ENSG00000226918	0	0	0	0	0	0	0	0	0
ENSG00000183146	0	0	0	0	0	0	0	0	0
ENSG00000223637	0	0	0	0	0	0	0	0	0
ENSG00000236615	0	0	0	0	0	0	0	0	0
ENSG00000237269	0	0	0	0	0	0	0	0	0
ENSG00000235719	0	0	0	0	0	0	0	0	0
ENSG00000169849	0	0	0	0	0	0	0	0	0
ENSG00000169811	0	0	0	0	0	0	0	0	0
ENSG00000242393	0	0	0	0	0	0	0	0	0
ENSG00000242875	0	0	0	0	0	0	0	0	0
ENSG00000234414	0	0	0	0	0	0	0	0	0
ENSG00000228257	0	0	0	0	0	0	0	0	0
ENSG00000227989	0	0	0	0	0	0	0	0	0
ENSG00000184991	0	0	0	0	0	0	0	0	0
ENSG00000271123	0	0	0	0	0	0	0	0	0
ENSG00000226042	0	0	0	0	0	0	0	0	0
ENSG00000237023	0	0	0	0	0	0	0	0	0
ENSG00000229416	0	0	0	0	0	0	0	0	0
ENSG00000230029	0	0	0	0	0	0	0	0	0
ENSG00000277519	0	0	0	0	0	0	0	0	0
ENSG00000229725	0	0	0	0	0	0	0	0	0
ENSG00000244395	0	0	0	0	0	0	0	0	0
ENSG00000251618	0	0	0	0	0	0	0	0	0
ENSG00000242389	0	0	0	0	0	0	0	0	0
ENSG00000227444	0	0	0	0	0	0	0	0	0
ENSG00000226092	0	0	0	0	0	0	0	0	0
ENSG00000237968	0	0	0	0	0	0	0	0	0
ENSG00000231159	0	0	0	0	0	0	0	0	0
ENSG00000232475	0	0	0	0	0	0	0	0	0
ENSG00000229553	0	0	0	0	0	0	0	0	0
ENSG00000228850	0	0	0	0	0	0	0	0	0
ENSG00000232029	0	0	0	0	0	0	0	0	0
ENSG00000169807	0	0	0	0	0	0	0	0	0
ENSG00000236951	0	0	0	0	0	0	0	0	0
ENSG00000131548	0	0	0	0	0	0	0	0	0
ENSG00000169800	0	0	0	0	0	0	0	0	0
ENSG00000229159	0	0	0	0	0	0	0	0	0
ENSG00000225615	0	0	0	0	0	0	0	0	0
ENSG00000229234	0	0	0	0	0	0	0	0	0
ENSG00000215560	0	0	0	0	0	0	0	0	0
ENSG00000229940	0	0	0	0	0	0	0	0	0
ENSG00000243040	0	0	0	0	0	0	0	0	0
ENSG00000259247	0	0	0	0	0	0	0	0	0
ENSG00000237902	0	0	0	0	0	0	0	0	0
ENSG00000226941	0	0	0	0	0	0	0	0	0
ENSG00000235059	0	0	0	0	0	0	0	0	0
ENSG00000131538	0	0	0	0	0	0	0	0	0
ENSG00000169789	0	0	0	0	0	0	0	0	0
ENSG00000234131	0	0	0	0	0	0	0	0	0
ENSG00000224873	0	0	0	0	0	0	0	0	0
ENSG00000230814	0	0	0	0	0	0	0	0	0
ENSG00000228571	0	0	0	0	0	0	0	0	0
ENSG00000230476	0	0	0	0	0	0	0	0	0
ENSG00000273589	0	0	0	0	0	0	0	0	0
ENSG00000224657	0	0	0	0	0	0	0	0	0
ENSG00000224917	0	0	0	0	0	0	0	0	0
ENSG00000230727	0	0	0	0	0	0	0	0	0
ENSG00000228240	0	0	0	0	0	0	0	0	0
ENSG00000276829	0	0	0	0	0	0	0	0	0
ENSG00000215537	0	0	0	0	0	0	0	0	0
ENSG00000226906	0	0	0	0	0	0	0	0	0
ENSG00000183753	0	0	0	0	0	0	0	0	0
ENSG00000244000	0	0	0	0	0	0	0	0	0
ENSG00000232764	0	0	0	0	0	0	0	0	0
ENSG00000233126	0	0	0	0	0	0	0	0	0
ENSG00000227251	0	0	0	0	0	0	0	0	0
ENSG00000188120	0	0	0	0	0	0	0	0	0
ENSG00000205944	0	0	0	0	0	0	0	0	0
ENSG00000205936	0	0	0	0	0	0	0	0	0
ENSG00000251925	0	0	0	0	0	0	0	0	0
ENSG00000225189	0	0	0	0	0	0	0	0	0
ENSG00000230073	0	0	0	0	0	0	0	0	0
ENSG00000215540	0	0	0	0	0	0	0	0	0
ENSG00000236647	0	0	0	0	0	0	0	0	0
ENSG00000225466	0	0	0	0	0	0	0	0	0
ENSG00000224169	0	0	0	0	0	0	0	0	0
ENSG00000223407	0	0	0	0	0	0	0	0	0
ENSG00000226873	0	0	0	0	0	0	0	0	0
ENSG00000227915	0	0	0	0	0	0	0	0	0
ENSG00000169763	0	0	0	0	0	0	0	0	0
ENSG00000236620	0	0	0	0	0	0	0	0	0
ENSG00000224866	0	0	0	0	0	0	0	0	0
ENSG00000232424	0	0	0	0	0	0	0	0	0
ENSG00000252681	0	0	0	0	0	0	0	0	0
ENSG00000232910	0	0	0	0	0	0	0	0	0
ENSG00000232845	0	0	0	0	0	0	0	0	0
ENSG00000237302	0	0	0	0	0	0	0	0	0
ENSG00000231540	0	0	0	0	0	0	0	0	0
ENSG00000223362	0	0	0	0	0	0	0	0	0
ENSG00000231026	0	0	0	0	0	0	0	0	0
ENSG00000224571	0	0	0	0	0	0	0	0	0
ENSG00000226369	0	0	0	0	0	0	0	0	0
ENSG00000280961	0	0	0	0	0	0	0	0	0
ENSG00000227871	0	0	0	0	0	0	0	0	0
ENSG00000251917	0	0	0	0	0	0	0	0	0
ENSG00000231423	0	0	0	0	0	0	0	0	0
ENSG00000228465	0	0	0	0	0	0	0	0	0
ENSG00000232585	0	0	0	0	0	0	0	0	0
ENSG00000234081	0	0	0	0	0	0	0	0	0
ENSG00000172352	0	0	0	0	0	0	0	0	0
ENSG00000231375	0	0	0	0	0	0	0	0	0
ENSG00000237467	0	0	0	0	0	0	0	0	0
ENSG00000229250	0	0	0	0	0	0	0	0	0
ENSG00000232205	0	0	0	0	0	0	0	0	0
ENSG00000235981	0	0	0	0	0	0	0	0	0
ENSG00000223698	0	0	0	0	0	0	0	0	0
ENSG00000242854	0	0	0	0	0	0	0	0	0
ENSG00000230977	0	0	0	0	0	0	0	0	0
ENSG00000244231	0	0	0	0	0	0	0	0	0
ENSG00000172342	0	0	0	0	0	0	0	0	0
ENSG00000284071	0	0	0	0	0	0	0	0	0
ENSG00000239533	1	0	2	0	0	0	0	2	0
ENSG00000274234	0	0	0	0	0	0	0	0	0
ENSG00000225491	0	0	0	0	0	0	0	0	0
ENSG00000224827	0	0	0	0	0	0	0	0	0
ENSG00000233740	0	0	0	0	0	0	0	0	0
ENSG00000248792	0	0	0	0	0	0	0	0	0
ENSG00000279274	0	0	0	0	0	0	0	0	0
ENSG00000234399	0	0	0	0	0	0	0	0	0
ENSG00000227439	0	0	0	0	0	0	0	0	0
ENSG00000224210	0	0	0	0	0	0	0	0	0
ENSG00000232003	0	0	0	0	0	0	0	0	0
ENSG00000235412	0	0	0	0	0	0	0	0	0
ENSG00000183795	0	0	0	0	0	0	0	0	0
ENSG00000240566	0	0	0	0	0	0	0	0	0
ENSG00000232976	0	0	0	0	0	0	0	0	0
ENSG00000226270	0	0	0	0	0	0	0	0	0
ENSG00000227837	0	0	0	0	0	0	0	0	0
ENSG00000187191	0	0	0	0	0	0	0	0	0
ENSG00000205916	0	0	0	0	0	0	0	0	0
ENSG00000278602	0	0	0	0	0	0	0	0	0
ENSG00000223978	0	0	0	0	0	0	0	0	0
ENSG00000278197	0	0	0	0	0	0	0	0	0
ENSG00000230819	0	0	0	0	0	0	0	0	0
ENSG00000185894	0	0	0	0	0	0	0	0	0
ENSG00000228296	0	0	0	0	0	0	0	0	0
ENSG00000236379	0	0	0	0	0	0	0	0	0
ENSG00000274899	0	0	0	0	0	0	0	0	0
ENSG00000223641	0	0	0	0	0	0	0	0	0
ENSG00000227633	0	0	0	0	0	0	0	0	0
ENSG00000279115	0	0	0	0	0	0	0	0	0
ENSG00000228786	0	0	1	0	0	0	0	0	0
ENSG00000233652	0	0	0	0	0	0	0	0	0
ENSG00000233944	0	0	0	0	0	0	0	0	0
ENSG00000223636	0	0	0	0	0	0	0	0	0
ENSG00000172297	0	0	0	0	0	0	0	0	0
ENSG00000278242	0	0	0	0	0	0	0	0	0
ENSG00000284380	0	0	0	0	0	0	0	0	0
ENSG00000172294	0	0	0	0	0	0	0	0	0
ENSG00000240450	0	0	0	0	0	0	0	0	0
ENSG00000239304	0	0	0	0	0	0	0	0	0
ENSG00000233619	0	0	1	0	0	0	0	0	0
ENSG00000197092	0	0	0	0	0	0	0	0	0
ENSG00000235583	0	0	0	0	0	0	0	0	0
ENSG00000237823	0	0	0	0	0	0	0	0	0
ENSG00000229709	0	0	0	0	0	0	0	0	0
ENSG00000232064	0	0	0	0	0	0	0	0	0
ENSG00000225609	0	0	0	0	0	0	0	0	0
ENSG00000172288	0	0	0	0	0	0	0	0	0
ENSG00000270535	0	0	0	0	0	0	0	0	0
ENSG00000225287	0	0	0	0	0	0	0	0	0
ENSG00000225256	0	0	0	0	0	0	0	0	0
